order	content	target_cat	gripper_cat	mechanism_cat
​2790	面向产业需求，着力突破农业重大关键技术和共性技术，切实解决科技与经济脱节问题。	经济	产业	需求型
​2791	立足我国基本国情，遵循农业科技规律，把保障国家粮食安全作为首要任务，把提高土地产出率、资源利用率、劳动生产率作为主要目标，把增产增效并重、良种良法配套、农机农艺结合、生产生态协调作为基本要求，促进农业技术集成化、劳动过程机械化、生产经营信息化，构建适应高产、优质、高效、生态、安全农业发展要求的技术体系。	生态	产业	需求型
​2792	7.突出农业科技创新重点，稳定支持农业基础性、前沿性、公益性科技研究。	生态	产业	环境型
​2793	大力加强农业基础研究，在农业生物基因调控及分子育种、农林动植物抗逆机理、农田资源高效利用、农林生态修复、有害生物控制、生物安全和农产品安全等方面突破一批重大基础理论和方法。	生态	党建	环境型
​2794	加快推进前沿技术研究，在农业生物技术、信息技术、新材料技术、先进制造技术、精准农业技术等方面取得一批重大自主创新成果，抢占现代农业科技制高点。	生态	资金	供给型
​2795	着力突破农业技术瓶颈，在良种培育、节本降耗、节水灌溉、农机装备、新型肥药、疫病防控、加工贮运、循环农业、海洋农业、农村民生等方面取得一批重大实用技术成果。	生态	产业	需求型
​2796	8.完善农业科技创新机制，打破部门、区域、学科界限，有效整合科技资源，建立协同创新机制，推动产学研、农科教紧密结合。	生态	产业	环境型
​2797	按照事业单位分类改革的要求，深化农业科研院所改革，健全现代院所制度，扩大院所自主权，努力营造科研人员潜心研究的政策环境。	生态	产业	环境型
​2798	完善农业科研立项机制，实行定向委托和自主选题相结合、稳定支持和适度竞争相结合。	生态	产业	需求型
​2799	完善农业科研评价机制，坚持分类评价，注重解决实际问题，改变重论文轻发明、重数量轻质量、重成果轻应用的状况。	生态	产业	环境型
​2800	大力推进现代农业产业技术体系建设，完善以产业需求为导向、以农产品为单元、以产业链为主线、以综合试验站为基点的新型农业科技资源组合模式，及时发现和解决生产中的技术难题，充分发挥技术创新、试验示范、辐射带动的积极作用。	生态	产业	需求型
​2801	落实税收减免、企业研发费用加计扣除、高新技术优惠等政策，支持企业加强技术研发和升级，鼓励企业承担国家各类科技项目，增强自主创新能力。	经济	产业	需求型
​2802	积极培育以企业为主导的农业产业技术创新战略联盟，发展涉农新兴产业。	经济	产业	供给型
​2803	加快农业技术转移和成果转化，加强农业知识产权保护，稳步发展农业技术交易市场。	经济	产业	供给型
​2804	9.改善农业科技创新条件，加大国家各类科技计划向农业领域倾斜支持力度，提高公益性科研机构运行经费保障水平。	经济	产业	需求型
​2805	支持发展农业科技创新基金，积极引导和鼓励金融信贷、风险投资等社会资金参与农业科技创新创业。	经济	产业	供给型
​2806	继续实施转基因生物新品种培育科技重大专项，加大涉农公益性行业科研专项实施力度。	生态	产业	环境型
​2807	推进国家农业高新技术产业示范区和国家农业科技园区建设。	生态	产业	供给型
​2808	按照统筹规划、共建共享的要求，增加涉农领域国家工程实验室、国家重点实验室、国家工程技术研究中心、科技资源共享平台的数量，支持部门开放实验室和试验示范基地建设。	经济	产业	需求型
​2809	加强市地级涉农科研机构建设，鼓励有条件的地方纳入省级科研机构直接管理。	生态	产业	环境型
​2810	加强国际农业科技交流与合作，加大力度引进消化吸收国外先进农业技术。	生态	产业	供给型
​2811	加强农业气象研究和试验工作，强化人工影响天气基础设施和科技能力建设。	生态	党建	环境型
​2812	10.着力抓好种业科技创新，科技兴农，良种先行。	生态	产业	需求型
​2813	增加种业基础性、公益性研究投入，加强种质资源收集、保护、鉴定，创新育种理论方法和技术，创制改良育种材料，加快培育一批突破性新品种。	生态	产业	环境型
​2814	重大育种科研项目要支持育繁推一体化种子企业，加快建立以企业为主体的商业化育种新机制。	生态	产业	供给型
​2815	优化调整种子企业布局，提高市场准入门槛，推动种子企业兼并重组，鼓励大型企业通过并购、参股等方式进入种业。	经济	产业	供给型
​2816	建立种业发展基金，培育一批育繁推一体化大型骨干企业，支持企业与优势科研单位建立育种平台，鼓励科研院所、高等学校科研人员与企业合作共享。	生态	产业	供给型
​2817	加大动植物良种工程实施力度，加强西北、西南、海南等优势种子繁育基地建设，鼓励种子企业与农民专业合作社联合建立相对集中稳定的种子生产基地，在粮棉油生产大县建设新品种引进示范场。	生态	产业	供给型
​2818	对符合条件的种子生产开展保险试点，加大种子储备财政补助力度。	经济	资金	供给型
​2819	完善品种审定、保护、退出制度，强化种子生产经营行政许可管理，严厉打击制售假冒伪劣、套牌侵权、抢购套购等违法行为。	经济	产业	供给型
​2820	三、提升农业技术推广能力，大力发展农业社会化服务 11.强化基层公益性农技推广服务，充分发挥各级农技推广机构的作用，着力增强基层农技推广服务能力，推动家庭经营向采用先进科技和生产手段的方向转变。	社会	民生	供给型
​2821	普遍健全乡镇或区域性农业技术推广、动植物疫病防控、农产品质量监管等公共服务机构，明确公益性定位，根据产业发展实际设立公共服务岗位。	生态	民生	环境型
​2822	全面实行人员聘用制度，严格上岗条件，落实岗位责任，推行县主管部门、乡镇政府、农民三方考评办法。	经济	产业	需求型
​2823	对扎根乡村、服务农民、艰苦奉献的农技推广人员，要切实提高待遇水平，落实工资倾斜和绩效工资政策，实现在岗人员工资收入与基层事业单位人员工资收入平均水平相衔接。	经济	人口	供给型
​2824	进一步完善乡镇农业公共服务机构管理体制，加强对农技推广工作的管理和指导。	经济	党建	供给型
​2825	切实改善基层农技推广工作条件，按种养规模和服务绩效安排推广工作经费。	经济	人口	供给型
​2826	2012年基层农业技术推广体系改革与建设示范县项目基本覆盖农业县(市、区、场)、农业技术推广机构条件建设项目覆盖全部乡镇。	经济	人口	供给型
​2827	大幅度增加农业防灾减灾稳产增产关键技术良法补助。	经济	人口	供给型
​2828	加快把基层农技推广机构的经营性职能分离出去，按市场化方式运作，探索公益性服务多种实现形式。	社会	产业	供给型
​2829	改进基层农技推广服务手段，充分利用广播电视、报刊、互联网、手机等媒体和现代信息技术，为农民提供高效便捷、简明直观、双向互动的服务。	社会	民生	供给型
